"interview__key","y5_hhid","lvstckid","lf02_01","lf02_02","lf02_03","lf02_04_1","lf02_04_2","lf02_05","lf02_06","lf02_07","lf02_08","lf02_09","lf02_10","lf02_11","lf02_12","lf02_13","lf02_14","lf02_15","lf02_16","lf02_17","lf02_18","lf02_19","lf02_20","lf02_21","lf02_22","lf02_23","lf02_24","lf02_25","lf02_26","lf02_27_1","lf02_27_2","lf02_28a","lf02_28b","lf02_29","lf02_30","lf02_31","lf02_32","lf02_33","lf02_34a","lf02_34b","lf02_35_1","lf02_35_2"
"14-15-07-41","9744-001-99",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"14-15-07-41","9744-001-99",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"14-15-07-41","9744-001-99",8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"14-15-07-41","9744-001-99",9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"14-15-07-41","9744-001-99",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"14-15-07-41","9744-001-99",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"14-15-07-41","9744-001-99",12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"14-15-07-41","9744-001-99",13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"14-15-07-41","9744-001-99",14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"14-15-07-41","9744-001-99",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"14-15-07-41","9744-001-99",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"14-15-07-41","9744-001-99",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"71-25-43-34","9746-001-99",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"71-25-43-34","9746-001-99",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"71-25-43-34","9746-001-99",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"71-25-43-34","9746-001-99",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"71-25-43-34","9746-001-99",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"71-25-43-34","9746-001-99",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"71-25-43-34","9746-001-99",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"71-25-43-34","9746-001-99",8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"71-25-43-34","9746-001-99",9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"71-25-43-34","9746-001-99",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"71-25-43-34","9746-001-99",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"71-25-43-34","9746-001-99",12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"71-25-43-34","9746-001-99",13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"71-25-43-34","9746-001-99",14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"71-25-43-34","9746-001-99",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"71-25-43-34","9746-001-99",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"71-25-43-34","9746-001-99",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"17-36-90-01","9747-001-99",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"17-36-90-01","9747-001-99",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"17-36-90-01","9747-001-99",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"17-36-90-01","9747-001-99",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"17-36-90-01","9747-001-99",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"17-36-90-01","9747-001-99",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"17-36-90-01","9747-001-99",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"17-36-90-01","9747-001-99",8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"17-36-90-01","9747-001-99",9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"17-36-90-01","9747-001-99",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"17-36-90-01","9747-001-99",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"17-36-90-01","9747-001-99",12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"17-36-90-01","9747-001-99",13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"17-36-90-01","9747-001-99",14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"17-36-90-01","9747-001-99",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"17-36-90-01","9747-001-99",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"17-36-90-01","9747-001-99",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72-22-36-85","9748-001-99",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72-22-36-85","9748-001-99",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72-22-36-85","9748-001-99",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72-22-36-85","9748-001-99",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72-22-36-85","9748-001-99",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72-22-36-85","9748-001-99",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72-22-36-85","9748-001-99",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72-22-36-85","9748-001-99",8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72-22-36-85","9748-001-99",9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72-22-36-85","9748-001-99",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72-22-36-85","9748-001-99",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72-22-36-85","9748-001-99",12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72-22-36-85","9748-001-99",13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72-22-36-85","9748-001-99",14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72-22-36-85","9748-001-99",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72-22-36-85","9748-001-99",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72-22-36-85","9748-001-99",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"94-94-49-97","9749-001-99",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"94-94-49-97","9749-001-99",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"94-94-49-97","9749-001-99",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"94-94-49-97","9749-001-99",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"94-94-49-97","9749-001-99",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"94-94-49-97","9749-001-99",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"94-94-49-97","9749-001-99",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"94-94-49-97","9749-001-99",8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"94-94-49-97","9749-001-99",9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"94-94-49-97","9749-001-99",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"94-94-49-97","9749-001-99",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"94-94-49-97","9749-001-99",12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"94-94-49-97","9749-001-99",13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"94-94-49-97","9749-001-99",14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"94-94-49-97","9749-001-99",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"94-94-49-97","9749-001-99",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"94-94-49-97","9749-001-99",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"87-96-81-34","9750-001-99",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"87-96-81-34","9750-001-99",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"87-96-81-34","9750-001-99",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"87-96-81-34","9750-001-99",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"87-96-81-34","9750-001-99",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"87-96-81-34","9750-001-99",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"87-96-81-34","9750-001-99",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"87-96-81-34","9750-001-99",8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"87-96-81-34","9750-001-99",9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"87-96-81-34","9750-001-99",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"87-96-81-34","9750-001-99",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"87-96-81-34","9750-001-99",12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"87-96-81-34","9750-001-99",13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"87-96-81-34","9750-001-99",14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"87-96-81-34","9750-001-99",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"87-96-81-34","9750-001-99",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"87-96-81-34","9750-001-99",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"88-19-12-91","9751-001-99",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"88-19-12-91","9751-001-99",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"88-19-12-91","9751-001-99",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"88-19-12-91","9751-001-99",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"88-19-12-91","9751-001-99",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"88-19-12-91","9751-001-99",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"88-19-12-91","9751-001-99",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"88-19-12-91","9751-001-99",8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"88-19-12-91","9751-001-99",9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"88-19-12-91","9751-001-99",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"88-19-12-91","9751-001-99",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"88-19-12-91","9751-001-99",12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"88-19-12-91","9751-001-99",13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"88-19-12-91","9751-001-99",14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"88-19-12-91","9751-001-99",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"88-19-12-91","9751-001-99",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"88-19-12-91","9751-001-99",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-83-74-46","9752-001-99",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-83-74-46","9752-001-99",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-83-74-46","9752-001-99",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-83-74-46","9752-001-99",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-83-74-46","9752-001-99",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-83-74-46","9752-001-99",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-83-74-46","9752-001-99",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-83-74-46","9752-001-99",8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-83-74-46","9752-001-99",9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-83-74-46","9752-001-99",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-83-74-46","9752-001-99",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-83-74-46","9752-001-99",12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-83-74-46","9752-001-99",13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-83-74-46","9752-001-99",14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-83-74-46","9752-001-99",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-83-74-46","9752-001-99",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-83-74-46","9752-001-99",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78-94-96-39","9756-001-99",1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78-94-96-39","9756-001-99",2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78-94-96-39","9756-001-99",3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78-94-96-39","9756-001-99",4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78-94-96-39","9756-001-99",5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78-94-96-39","9756-001-99",6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78-94-96-39","9756-001-99",7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78-94-96-39","9756-001-99",8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78-94-96-39","9756-001-99",9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78-94-96-39","9756-001-99",10,1,0,6,15,0,16,1,2,12000,2,,,2,,,2,,,2,,,1,7,7000,2,,,,,,,1,2,1,0,,,,,
"78-94-96-39","9756-001-99",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78-94-96-39","9756-001-99",12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78-94-96-39","9756-001-99",13,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78-94-96-39","9756-001-99",14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78-94-96-39","9756-001-99",15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78-94-96-39","9756-001-99",16,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78-94-96-39","9756-001-99",17,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"65-43-30-37","9757-001-99",1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"65-43-30-37","9757-001-99",2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"65-43-30-37","9757-001-99",3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"65-43-30-37","9757-001-99",4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"65-43-30-37","9757-001-99",5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"65-43-30-37","9757-001-99",6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"65-43-30-37","9757-001-99",7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"65-43-30-37","9757-001-99",8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"65-43-30-37","9757-001-99",9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"65-43-30-37","9757-001-99",10,1,32,24,5,0,8,2,,,2,,,1,2,1,1,13,93000,1,3,15000,2,,,1,5,30000,2,,9,2,1,4,1.5,0,,,,,
"65-43-30-37","9757-001-99",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"65-43-30-37","9757-001-99",12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"65-43-30-37","9757-001-99",13,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"65-43-30-37","9757-001-99",14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"65-43-30-37","9757-001-99",15,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"65-43-30-37","9757-001-99",16,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"65-43-30-37","9757-001-99",17,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"03-71-05-53","9758-001-99",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"03-71-05-53","9758-001-99",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"03-71-05-53","9758-001-99",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"03-71-05-53","9758-001-99",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"03-71-05-53","9758-001-99",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"03-71-05-53","9758-001-99",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"03-71-05-53","9758-001-99",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"03-71-05-53","9758-001-99",8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"03-71-05-53","9758-001-99",9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"03-71-05-53","9758-001-99",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"03-71-05-53","9758-001-99",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"03-71-05-53","9758-001-99",12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"03-71-05-53","9758-001-99",13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"03-71-05-53","9758-001-99",14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"03-71-05-53","9758-001-99",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"03-71-05-53","9758-001-99",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"03-71-05-53","9758-001-99",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44-49-29-65","9759-001-99",1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44-49-29-65","9759-001-99",2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44-49-29-65","9759-001-99",3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44-49-29-65","9759-001-99",4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44-49-29-65","9759-001-99",5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44-49-29-65","9759-001-99",6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44-49-29-65","9759-001-99",7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44-49-29-65","9759-001-99",8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44-49-29-65","9759-001-99",9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44-49-29-65","9759-001-99",10,1,0,5,10,0,22,2,,,1,5,1,2,,,2,,,1,10,200000,2,,,2,,,,,,,1,2,1.8,0,,,,,
"44-49-29-65","9759-001-99",11,1,0,1,5,0,8,2,,,1,1,1,2,,,2,,,2,,,1,4,8000,2,,,,,,,2,,,,,,,,
"44-49-29-65","9759-001-99",12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44-49-29-65","9759-001-99",13,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44-49-29-65","9759-001-99",14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44-49-29-65","9759-001-99",15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44-49-29-65","9759-001-99",16,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44-49-29-65","9759-001-99",17,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"86-00-09-01","9760-001-99",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"86-00-09-01","9760-001-99",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"86-00-09-01","9760-001-99",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"86-00-09-01","9760-001-99",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"86-00-09-01","9760-001-99",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"86-00-09-01","9760-001-99",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"86-00-09-01","9760-001-99",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"86-00-09-01","9760-001-99",8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"86-00-09-01","9760-001-99",9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"86-00-09-01","9760-001-99",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"86-00-09-01","9760-001-99",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"86-00-09-01","9760-001-99",12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"86-00-09-01","9760-001-99",13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"86-00-09-01","9760-001-99",14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"86-00-09-01","9760-001-99",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"86-00-09-01","9760-001-99",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"86-00-09-01","9760-001-99",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"65-80-43-67","9761-001-99",1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"65-80-43-67","9761-001-99",2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"65-80-43-67","9761-001-99",3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"65-80-43-67","9761-001-99",4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"65-80-43-67","9761-001-99",5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"65-80-43-67","9761-001-99",6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"65-80-43-67","9761-001-99",7,1,5,1,3,0,2,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,,2,,,,,,,,
"65-80-43-67","9761-001-99",8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"65-80-43-67","9761-001-99",9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"65-80-43-67","9761-001-99",10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"65-80-43-67","9761-001-99",11,1,0,0,2,0,0,1,2,10000,2,,,2,,,2,,,2,,,2,,,2,,,,,,,2,,,,,,,,
"65-80-43-67","9761-001-99",12,1,0,0,8,0,0,1,8,16000,2,,,2,,,2,,,2,,,2,,,2,,,,,,,2,,,,,,,,
"65-80-43-67","9761-001-99",13,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"65-80-43-67","9761-001-99",14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"65-80-43-67","9761-001-99",15,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"65-80-43-67","9761-001-99",16,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"65-80-43-67","9761-001-99",17,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
