interview__key,hh_a06,y5_hhid,y5_cluster,y5_crossweight,y5_panelweight,y5_rural,clusterid,strataid,domain,loc_info,hh_a01_1,hh_a02_1,hh_a03_1,hh_a03_2,hh_a03_3a,hh_a03_3b,hh_a04_1,hh_a04_2,hh_a05,current_loc_desc,t0_location,y4_hhid,hh_a10,tracking_class,t0_head,t0_headphone,hh_tracking_status,int_month_code,int_month_code2,int_month_year,hh_a18,Int_End,TotInt_Mins,lowest_b06,hh_b1b14,j1_selection,wqt_selection,int_result
86-36-77-81,8379,8379-001-01,17-03-031-03-001,4214.535696,4150.179033,1,1.70303E+11,33,3,1,17,173,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,8379-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,5,5,6,2021-05-16T12:06:43,2021-05-20T10:44:51,5678,1,1,1,1,1
71-62-11-03,8391,8391-001-03,17-03-201-04-001,1231.614593,1114.654779,1,1.7032E+11,33,3,1,17,173,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,8391-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,5,5,6,2021-05-29T10:29:52,2021-05-29T15:03:10,273,3,1,1,1,1
27-25-01-27,8392,8392-001-01,17-03-201-04-001,1475.988411,1625.602978,1,1.7032E+11,33,3,1,17,173,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,8392-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,5,5,6,2021-05-29T12:03:14,2021-05-30T16:05:39,1682,1,2,1,1,1
30-99-27-27,8393,8393-001-01,17-03-201-04-001,2548.596313,2197.568029,1,1.7032E+11,33,3,1,17,173,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,8393-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,5,5,6,2021-05-29T10:48:47,2021-05-30T07:51:23,1262,1,1,1,2,1
82-29-94-45,8394,8394-001-01,17-03-201-04-001,914.664798,952.0074019,1,1.7032E+11,33,3,1,17,173,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,8394-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,5,5,6,2021-05-29T11:25:01,2021-05-31T16:56:08,3211,1,1,1,1,1
02-89-25-52,8395,8395-001-01,17-03-201-04-001,1270.822277,1540.746405,1,1.7032E+11,33,3,1,17,173,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,8395-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,5,5,6,2021-05-29T11:24:13,2021-05-31T14:22:29,3058,1,2,1,1,1
75-47-35-57,8395,8395-001-02,17-03-201-04-001,3293.390869,3093.304996,1,1.7032E+11,33,3,1,17,173,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,8395-001,2,4,**CONFIDENTIAL**,,,5,5,6,2021-05-30T11:12:30,2021-05-31T16:37:38,1765,,1,1,2,1
14-29-33-67,8396,8396-001-01,17-03-201-04-001,3589.713837,3517.359518,1,1.7032E+11,33,3,1,17,173,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,8396-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,5,5,6,2021-05-30T10:25:23,2021-05-31T10:18:12,1432,1,1,1,1,1
16-88-13-92,8398,8398-001-01,17-03-201-04-001,2566.910136,2699.576517,1,1.7032E+11,33,3,1,17,173,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,8398-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,5,5,6,2021-05-29T12:23:05,2021-06-01T10:05:16,4182,1,2,1,1,1
63-66-15-52,8410,8410-001-01,17-04-111-01-001,2436.90432,2482.118153,1,1.70411E+11,33,3,2,17,173,111,**CONFIDENTIAL**,111,**CONFIDENTIAL**,1,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,8410-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,8,8,9,2021-08-24T12:55:45,2021-08-24T18:08:36,312,1,1,1,1,1
35-76-92-32,8411,8411-001-01,17-04-111-01-001,3540.669796,3395.474008,1,1.70411E+11,33,3,2,17,174,0,**CONFIDENTIAL**,1,**CONFIDENTIAL**,1,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,8411-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,8,8,9,2021-08-24T11:53:57,2021-08-24T21:16:43,562,1,1,1,1,1
08-37-96-26,8412,8412-001-01,17-04-111-01-001,2978.677888,2956.741652,1,1.70411E+11,33,3,1,17,174,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,8412-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,8,8,9,2021-08-24T16:13:16,2021-08-25T11:09:42,1136,1,2,1,1,1
29-90-85-15,8412,8412-001-02,17-04-111-01-001,3022.009939,2932.939724,1,1.70411E+11,33,3,1,17,177,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,8412-001,2,4,**CONFIDENTIAL**,,,8,8,9,2021-08-25T15:31:30,2021-08-25T17:25:01,113,,1,1,2,1
29-28-77-93,8413,8413-001-01,17-04-111-01-001,3232.33057,3094.299605,1,1.70411E+11,33,3,1,17,174,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,8413-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,8,8,9,2021-08-24T12:27:46,2021-08-24T15:37:46,190,1,1,1,2,1
53-65-94-75,8414,8414-001-01,17-04-111-01-001,2105.564163,2188.356785,1,1.70411E+11,33,3,1,17,174,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,8414-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,8,8,9,2021-08-24T13:39:00,2021-08-25T11:38:10,1319,1,1,1,1,1
42-07-57-40,8414,8414-001-03,17-04-111-01-001,403.5367987,988.4920511,1,1.70411E+11,33,3,1,17,174,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,8414-001,2,4,**CONFIDENTIAL**,,,8,8,9,2021-08-26T15:09:08,2021-08-27T16:07:39,1498,,1,1,2,1
03-58-06-43,8415,8415-001-01,17-04-111-01-001,2892.065108,2585.938412,1,1.70411E+11,33,3,2,17,177,0,**CONFIDENTIAL**,0,**CONFIDENTIAL**,0,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,8415-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,2,8,8,9,2021-08-26T11:10:34,2021-08-26T17:49:29,398,1,1,1,1,1
37-60-80-09,8415,8415-001-03,17-04-111-01-001,1242.829539,1349.77717,1,1.70411E+11,33,3,1,17,177,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,8415-001,2,4,**CONFIDENTIAL**,,,8,8,9,2021-08-26T13:28:37,2021-08-26T15:51:58,143,,,1,2,1
33-83-90-34,8416,8416-001-01,17-04-111-01-001,2798.254519,2327.217045,1,1.70411E+11,33,3,1,17,174,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,8416-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,8,8,9,2021-08-24T11:29:40,2021-08-25T14:18:01,1608,1,1,1,1,1
22-94-41-88,8416,8416-001-03,17-04-111-01-001,2212.119617,1506.574677,1,1.70411E+11,33,3,1,17,174,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,8416-001,2,4,**CONFIDENTIAL**,,,12,1,14,2022-01-13T15:41:57,2022-01-13T21:14:48,332,,1,1,2,1
81-60-85-71,8417,8417-001-01,17-04-111-01-001,2443.894177,2371.696885,1,1.70411E+11,33,3,2,17,177,111,**CONFIDENTIAL**,1,**CONFIDENTIAL**,1,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,8417-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,8,8,9,2021-08-24T13:50:50,2021-08-25T13:25:30,1414,1,1,2,2,1
78-17-26-87,8417,8417-001-05,17-04-111-01-001,2963.287134,2849.809328,1,1.70411E+11,33,3,1,17,175,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,8417-001,2,4,**CONFIDENTIAL**,,,9,9,10,2021-09-01T10:42:08,2021-09-01T13:09:33,147,,,1,2,1
68-36-25-83,8429,8429-001-01,17-04-281-02-003,1843.539049,1651.357167,1,1.70428E+11,33,3,1,17,174,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,8429-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,6,6,7,2021-06-04T10:16:28,2021-06-04T15:52:10,335,1,2,1,1,1
88-30-56-52,8430,8430-001-02,17-04-281-02-003,323.4561633,553.4926442,1,1.70428E+11,33,3,2,17,174,0,**CONFIDENTIAL**,0,**CONFIDENTIAL**,0,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,8430-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,6,6,7,2021-06-02T10:58:04,2021-09-02T16:57:48,132839,2,1,2,2,1
02-94-58-75,8430,8430-001-04,17-04-281-02-003,1545.171425,1446.132365,1,1.70428E+11,33,3,1,17,177,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,8430-001,2,4,**CONFIDENTIAL**,,,12,1,14,2022-01-14T09:58:52,2022-01-14T12:12:18,133,,1,1,2,1
55-28-78-70,8430,8430-001-05,17-04-281-02-003,1863.636326,1926.94855,1,1.70428E+11,33,3,1,17,174,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,8430-001,2,4,**CONFIDENTIAL**,,,6,6,7,2021-06-04T11:22:15,2021-06-06T18:13:33,3291,,1,1,2,1
05-26-99-66,8431,8431-001-01,17-04-281-02-003,1494.147044,1421.557043,1,1.70428E+11,33,3,1,14,141,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,8431-001,1,4,**CONFIDENTIAL**,,,9,9,10,2021-09-28T11:17:11,2021-09-29T09:51:36,1354,,1,1,2,1
53-79-41-88,8432,8432-001-01,17-04-281-02-003,498.5470534,573.6822182,2,1.70428E+11,33,3,2,17,175,0,**CONFIDENTIAL**,0,**CONFIDENTIAL**,0,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,8432-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,2,8,8,9,2021-08-30T11:10:03,2021-08-30T15:08:30,238,1,1,1,1,1
97-93-89-27,8432,8432-001-04,17-04-281-02-003,905.5496257,680.3971308,1,1.70428E+11,33,3,1,17,175,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,8432-001,2,4,**CONFIDENTIAL**,,,8,8,9,2021-08-30T13:01:00,2021-08-30T16:46:41,225,,,1,2,1
51-76-89-73,8433,8433-001-01,17-04-281-02-003,1823.228058,1678.766437,1,1.70428E+11,33,3,1,25,251,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,8433-001,1,4,**CONFIDENTIAL**,,,9,9,10,2021-09-10T13:50:34,2021-09-10T15:13:31,82,,1,1,2,1
54-84-39-33,8434,8434-001-01,17-04-281-02-003,1453.114295,1357.855508,1,1.70428E+11,33,3,1,17,174,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,8434-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,6,6,7,2021-06-02T10:34:03,2021-06-02T16:21:54,347,1,1,1,1,1
23-84-39-38,8434,8434-001-03,17-04-281-02-003,1153.972002,1026.023332,1,1.70428E+11,33,3,1,17,177,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,8434-001,2,4,**CONFIDENTIAL**,,,12,1,14,2022-01-14T14:19:48,2022-01-14T16:06:06,106,,1,1,2,1
09-35-15-01,8435,8435-001-01,17-04-281-02-003,1036.800038,974.3537793,1,1.70428E+11,33,3,1,17,174,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,8435-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,6,6,7,2021-06-02T11:42:29,2021-06-04T11:23:51,2861,1,1,1,1,1
56-11-57-35,8436,8436-001-01,17-04-281-02-003,1213.368929,1125.28036,1,1.70428E+11,33,3,1,14,147,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,8436-001,1,1,**CONFIDENTIAL**,,,9,9,10,2021-09-09T12:31:31,2021-09-09T18:36:58,365,,1,1,2,1
09-69-32-29,8448,8448-001-01,17-05-103-02-004,1462.471452,1117.381115,1,1.7051E+11,33,3,1,17,175,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,8448-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,8,8,9,2021-08-13T11:39:47,2021-08-16T08:10:59,4111,1,2,1,1,1
85-90-69-26,8448,8448-001-05,17-05-103-02-004,1607.846221,1458.271344,1,1.7051E+11,33,3,1,17,175,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,8448-001,2,4,**CONFIDENTIAL**,,,8,8,9,2021-08-14T12:59:35,2021-08-16T19:35:20,3275,,1,1,2,1
08-15-79-09,8449,8449-001-01,17-05-103-02-004,2681.068842,2449.734818,1,1.7051E+11,33,3,1,17,175,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,8449-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,8,8,9,2021-08-14T11:52:03,2021-08-17T08:17:40,4105,1,2,1,2,1
59-10-88-39,8450,8450-001-01,17-05-103-02-004,3098.885947,2879.659421,1,1.7051E+11,33,3,1,17,175,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,8450-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,8,8,9,2021-08-13T12:58:25,2021-08-17T08:18:59,5480,1,2,1,1,1
17-48-94-57,8451,8451-001-02,17-05-103-02-004,571.6421297,1212.468538,1,1.7051E+11,33,3,1,17,175,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,8451-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,8,8,9,2021-08-13T12:28:20,2021-08-14T13:19:12,1490,2,2,1,1,1
94-34-92-18,8452,8452-001-01,17-05-103-02-004,1092.268532,1076.52309,1,1.7051E+11,33,3,1,17,175,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,8452-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,8,8,9,2021-08-13T10:58:41,2021-08-16T17:22:47,4704,1,2,2,2,1
83-21-82-37,8452,8452-001-03,17-05-103-02-004,1653.014779,1538.477721,1,1.7051E+11,33,3,1,17,175,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,8452-001,2,4,**CONFIDENTIAL**,,,8,8,9,2021-08-15T10:57:17,2021-08-16T10:43:06,1425,,1,1,2,1
28-52-02-76,8453,8453-001-01,17-05-103-02-004,1036.720384,1356.311302,1,1.7051E+11,33,3,1,17,175,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,8453-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,8,8,9,2021-08-13T10:19:19,2021-08-13T18:30:10,490,1,1,1,1,1
94-38-37-26,8454,8454-001-01,17-05-103-02-004,1613.221088,1251.152214,1,1.7051E+11,33,3,1,17,175,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,8454-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,8,8,9,2021-08-13T11:06:53,2021-08-13T18:23:16,436,1,1,1,1,1
22-92-19-14,8454,8454-001-03,17-05-103-02-004,609.6836418,736.8446256,1,1.7051E+11,33,3,1,17,175,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,8454-001,2,4,**CONFIDENTIAL**,,,8,8,9,2021-08-14T13:59:55,2021-08-15T14:55:40,1495,,1,1,2,1
86-55-14-57,8454,8454-001-07,17-05-103-02-004,2033.47465,2057.182666,1,1.7051E+11,33,3,1,17,175,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,8454-001,2,4,**CONFIDENTIAL**,,,8,8,9,2021-08-14T11:38:24,2021-08-14T19:08:06,449,,1,1,2,1
20-16-02-24,8455,8455-001-02,17-05-103-02-004,825.638899,737.3113571,1,1.7051E+11,33,3,1,14,141,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,8455-001,1,4,**CONFIDENTIAL**,,,9,9,10,2021-09-27T10:49:51,2021-09-29T14:57:05,3127,,1,1,2,1
88-25-16-76,8467,8467-001-01,17-05-143-01-305,2775.91102,2667.896029,2,1.70514E+11,32,2,1,17,175,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,8467-001,1,4,**CONFIDENTIAL**,,,8,8,9,2021-08-18T14:01:19,2021-08-18T18:05:05,243,,,1,2,1
63-41-60-75,8468,8468-001-01,17-05-143-01-305,4768.247687,4269.121844,2,1.70514E+11,32,2,1,17,175,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,8468-001,1,4,**CONFIDENTIAL**,,,8,8,9,2021-08-19T11:34:14,2021-08-19T14:54:50,200,,1,1,2,1
67-07-55-14,8468,8468-001-03,17-05-143-01-305,4411.473414,4236.430805,2,1.70514E+11,32,2,1,17,175,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,8468-001,2,4,**CONFIDENTIAL**,,,8,8,9,2021-08-19T11:16:54,2021-08-20T16:51:51,1774,,,1,2,1
82-41-10-87,8470,8470-001-01,17-05-143-01-305,3574.824535,3546.21005,2,1.70514E+11,32,2,1,17,175,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,8470-001,1,4,**CONFIDENTIAL**,,,9,9,10,2021-09-24T13:11:12,2021-09-26T10:00:34,2689,,1,1,2,1
29-67-07-14,8470,8470-001-03,17-05-143-01-305,2550.908001,2316.56077,2,1.70514E+11,32,2,1,17,175,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,8470-001,2,4,**CONFIDENTIAL**,,,9,9,10,2021-09-25T09:21:28,2021-09-25T15:11:23,349,,,1,2,1
01-65-53-72,8471,8471-001-01,17-05-143-01-305,2920.85254,3169.810433,2,1.70514E+11,32,2,1,17,175,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,8471-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,8,8,9,2021-08-17T11:34:13,2021-08-22T07:11:54,6937,1,2,1,1,1
26-59-11-80,8472,8472-001-01,17-05-143-01-305,2741.295885,2408.050183,2,1.70514E+11,32,2,1,17,175,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,8472-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,8,8,9,2021-08-17T10:11:01,2021-08-19T08:23:50,2772,1,1,1,1,1
27-44-06-25,8474,8474-001-01,17-05-143-01-305,3125.060421,3058.088293,2,1.70514E+11,32,2,1,17,175,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,8474-001,1,4,**CONFIDENTIAL**,,,8,8,9,2021-08-17T13:02:14,2021-08-18T09:50:19,1248,,1,1,2,1
33-54-58-87,8476,8476-001-02,17-05-143-01-305,3181.945548,3180.638769,2,1.70514E+11,32,2,1,17,175,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,8476-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,8,8,9,2021-08-17T10:11:27,2021-08-21T17:14:54,6183,2,1,1,1,1
41-48-65-38,8477,8477-001-01,17-05-143-01-305,6341.436087,6079.0698,2,1.70514E+11,32,2,1,17,175,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,8477-001,1,4,**CONFIDENTIAL**,,,8,8,9,2021-08-17T12:33:30,2021-08-18T10:02:41,1289,,1,1,2,1
42-27-57-10,8486,8486-001-01,24-01-073-02-002,2314.205696,2473.103926,1,2.40107E+11,47,3,1,24,241,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,8486-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,6,6,7,2021-06-07T13:31:35,2021-06-11T18:31:46,6060,1,1,1,1,1
57-70-35-25,8487,8487-001-01,24-01-073-02-002,887.7939237,881.6513634,1,2.40107E+11,47,3,1,24,241,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,8487-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,6,6,7,2021-06-07T12:09:33,2021-06-10T15:00:49,4491,1,1,2,2,1
17-10-15-11,8487,8487-001-03,24-01-073-02-002,1531.477902,1462.015411,1,2.40107E+11,47,3,1,8,82,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,8487-001,2,4,**CONFIDENTIAL**,,,12,12,13,2021-12-21T15:19:11,2021-12-21T17:33:03,133,,,1,2,1
31-29-40-31,8487,8487-001-04,24-01-073-02-002,2375.958224,2444.749785,1,2.40107E+11,47,3,1,24,241,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,8487-001,2,4,**CONFIDENTIAL**,,,6,6,7,2021-06-10T10:51:24,2021-06-10T12:31:08,99,,,1,2,1
24-66-81-38,8487,8487-001-05,24-01-073-02-002,2281.93849,2380.256473,1,2.40107E+11,47,3,1,24,241,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,8487-001,2,4,**CONFIDENTIAL**,,,6,6,7,2021-06-09T10:08:48,2021-06-09T16:12:27,363,,1,1,2,1
02-08-79-27,8487,8487-001-13,24-01-073-02-002,2463.185308,2601.802139,1,2.40107E+11,47,3,1,24,241,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,8487-001,2,4,**CONFIDENTIAL**,,,6,6,7,2021-06-08T17:49:59,2021-06-09T12:32:07,1122,,1,1,2,1
71-16-15-44,8488,8488-001-01,24-01-073-02-002,2296.917358,2354.800878,1,2.40107E+11,47,3,1,24,241,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,8488-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,2,6,6,7,2021-06-08T15:35:52,2021-06-09T11:30:36,1194,1,2,1,1,1
01-22-64-73,8488,8488-001-03,24-01-073-02-002,2118.857918,2325.28652,1,2.40107E+11,47,3,1,51,512,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,8488-001,2,4,**CONFIDENTIAL**,,,9,9,10,2021-09-24T09:58:48,2021-09-24T11:52:24,113,,,1,2,1
46-76-91-04,8489,8489-001-02,24-01-073-02-002,1842.108756,1783.674819,1,2.40107E+11,47,3,1,24,241,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,8489-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,6,6,7,2021-06-07T12:47:56,2021-06-09T16:18:04,3090,1,1,1,1,1
61-07-71-06,8490,8490-001-01,24-01-073-02-002,1985.690831,1945.031912,1,2.40107E+11,47,3,2,24,246,73,**CONFIDENTIAL**,2,**CONFIDENTIAL**,2,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,8490-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,6,6,7,2021-06-07T12:20:46,2021-06-07T16:26:42,245,1,2,1,1,1
