"interview__key","y5_hhid","itemcode","hh_ja01","hh_ja02_1","hh_ja02_2","hh_ja02a_1","hh_ja02b_1","hh_ja02b_2","hh_ja03_1","hh_ja03_2","hh_ja04","hh_ja05_1","hh_ja05_2","hh_ja06_1","hh_ja06_2","hh_ja07","hh_ja08_1","hh_ja08_2","hh_ja08_9","hh_ja09_1","hh_ja09_2"
"51-40-07-67","9366-001-99",802,1,2,500,,,,2,500,3000,,0,,0,,,,,,
"51-40-07-67","9366-001-99",803,2,,,,,,,,,,,,,,,,,,
"51-40-07-67","9366-001-99",805,2,,,,,,,,,,,,,,,,,,
"51-40-07-67","9366-001-99",806,2,,,,,,,,,,,,,,,,,,
"51-40-07-67","9366-001-99",807,2,,,,,,,,,,,,,,,,,,
"51-40-07-67","9366-001-99",809,2,,,,,,,,,,,,,,,,,,
"51-40-07-67","9366-001-99",810,2,,,,,,,,,,,,,,,,,,
"51-40-07-67","9366-001-99",901,1,3,1,,,,3,1,1000,,0,,0,,,,,,
"51-40-07-67","9366-001-99",902,2,,,,,,,,,,,,,,,,,,
"51-40-07-67","9366-001-99",903,2,,,,,,,,,,,,,,,,,,
"51-40-07-67","9366-001-99",1001,1,4,350,,,,4,350,1600,,0,,0,,,,,,
"51-40-07-67","9366-001-99",1002,2,,,,,,,,,,,,,,,,,,
"51-40-07-67","9366-001-99",1003,1,2,200,,,,2,200,300,,0,,0,,,,,,
"51-40-07-67","9366-001-99",1004,2,,,,,,,,,,,,,,,,,,
"51-40-07-67","9366-001-99",1081,2,,,,,,,,,,,,,,,,,,
"51-40-07-67","9366-001-99",1082,2,,,,,,,,,,,,,,,,,,
"51-40-07-67","9366-001-99",1101,1,2,10,,,,2,10,300,,0,,0,,,,,,
"51-40-07-67","9366-001-99",1102,2,,,,,,,,,,,,,,,,,,
"51-40-07-67","9366-001-99",1103,2,,,,,,,,,,,,,,,,,,
"51-40-07-67","9366-001-99",1104,2,,,,,,,,,,,,,,,,,,
"51-40-07-67","9366-001-99",1105,2,,,,,,,,,,,,,,,,,,
"51-40-07-67","9366-001-99",1106,2,,,,,,,,,,,,,,,,,,
"51-40-07-67","9366-001-99",1107,2,,,,,,,,,,,,,,,,,,
"51-40-07-67","9366-001-99",1108,2,,,,,,,,,,,,,,,,,,
"51-40-07-67","9366-001-99",4011,2,,,,,,,,,,,,,,,,,,
"51-40-07-67","9366-001-99",4012,1,1,1,,,,1,1,2000,,0,,0,,,,,,
"51-40-07-67","9366-001-99",4013,1,2,250,,,,2,250,600,,0,,0,,,,,,
"51-40-07-67","9366-001-99",6011,1,2,278,,,,2,278,700,,0,,0,,,,,,
"51-40-07-67","9366-001-99",6012,1,2,560,,,,2,560,500,,0,,0,,,,,,
"51-40-07-67","9366-001-99",6013,1,2,680,,,,2,680,500,,0,,0,,,,,,
"51-40-07-67","9366-001-99",6021,1,2,600,,,,2,600,500,,0,,0,,,,,,
"51-40-07-67","9366-001-99",6022,1,2,380,,,,2,380,300,,0,,0,,,,,,
"51-40-07-67","9366-001-99",6023,2,,,,,,,,,,,,,,,,,,
"51-40-07-67","9366-001-99",7021,1,2,820,,,,2,820,500,,0,,0,,,,,,
"51-40-07-67","9366-001-99",7022,2,,,,,,,,,,,,,,,,,,
"51-40-07-67","9366-001-99",7023,2,,,,,,,,,,,,,,,,,,
"51-40-07-67","9366-001-99",7031,2,,,,,,,,,,,,,,,,,,
"51-40-07-67","9366-001-99",7032,1,2,4320,,,,2,4320,5000,,0,,0,,,,,,
"51-40-07-67","9366-001-99",7033,2,,,,,,,,,,,,,,,,,,
"51-40-07-67","9366-001-99",8041,2,,,,,,,,,,,,,,,,,,
"51-40-07-67","9366-001-99",8042,2,,,,,,,,,,,,,,,,,,
"51-40-07-67","9366-001-99",8081,1,2,250,,,,2,250,1000,,0,,0,,,,,,
"51-40-07-67","9366-001-99",8082,2,,,,,,,,,,,,,,,,,,
"51-40-07-67","9366-001-99",8083,2,,,,,,,,,,,,,,,,,,
"51-40-07-67","9366-001-99",8084,1,2,250,,,,2,250,500,,0,,0,,,,,,
"51-40-07-67","9366-001-99",11011,2,,,,,,,,,,,,,,,,,,
"51-40-07-67","9366-001-99",11021,2,,,,,,,,,,,,,,,,,,
"51-80-49-91","9367-001-99",101,2,,,,,,,,,,,,,,,,,,
"51-80-49-91","9367-001-99",102,1,1,8,,,,1,8,10400,,0,,0,,,,,,
"51-80-49-91","9367-001-99",103,2,,,,,,,,,,,,,,,,,,
"51-80-49-91","9367-001-99",104,1,2,750,,,,2,750,6000,,0,,0,,,,,,
"51-80-49-91","9367-001-99",105,1,1,4.5,,,,1,4.5,3500,,0,,0,,,,,,
"51-80-49-91","9367-001-99",106,2,,,,,,,,,,,,,,,,,,
"51-80-49-91","9367-001-99",107,1,1,1,,,,1,1,1400,,0,,0,,,,,,
"51-80-49-91","9367-001-99",109,1,2,2000,,,,2,2000,2000,,0,,0,,,,,,
"51-80-49-91","9367-001-99",111,1,2,900,,,,2,900,2600,,0,,0,,,,,,
"51-80-49-91","9367-001-99",112,2,,,,,,,,,,,,,,,,,,
"51-80-49-91","9367-001-99",201,2,,,,,,,,,,,,,,,,,,
"51-80-49-91","9367-001-99",202,2,,,,,,,,,,,,,,,,,,
"51-80-49-91","9367-001-99",203,1,2,1443,,,,2,1443,1000,,0,,0,,,,,,
"51-80-49-91","9367-001-99",204,2,,,,,,,,,,,,,,,,,,
"51-80-49-91","9367-001-99",205,1,1,2,,,,1,2,1900,,0,,0,,,,,,
"51-80-49-91","9367-001-99",206,2,,,,,,,,,,,,,,,,,,
"51-80-49-91","9367-001-99",207,2,,,,,,,,,,,,,,,,,,
"51-80-49-91","9367-001-99",301,1,1,1,,,,1,1,2700,,0,,0,,,,,,
"51-80-49-91","9367-001-99",302,2,,,,,,,,,,,,,,,,,,
"51-80-49-91","9367-001-99",303,2,,,,,,,,,,,,,,,,,,
"51-80-49-91","9367-001-99",501,1,2,500,,,,2,500,1450,,0,,0,,,,,,
"51-80-49-91","9367-001-99",502,2,,,,,,,,,,,,,,,,,,
"51-80-49-91","9367-001-99",503,2,,,,,,,,,,,,,,,,,,
"51-80-49-91","9367-001-99",504,2,,,,,,,,,,,,,,,,,,
"51-80-49-91","9367-001-99",603,2,,,,,,,,,,,,,,,,,,
"51-80-49-91","9367-001-99",701,1,2,2850,,,,2,2850,4500,,0,,0,,,,,,
"51-80-49-91","9367-001-99",704,2,,,,,,,,,,,,,,,,,,
"51-80-49-91","9367-001-99",801,2,,,,,,,,,,,,,,,,,,
"51-80-49-91","9367-001-99",802,1,1,1.5,,,,1,1.5,9000,,0,,0,,,,,,
"51-80-49-91","9367-001-99",803,2,,,,,,,,,,,,,,,,,,
"51-80-49-91","9367-001-99",805,2,,,,,,,,,,,,,,,,,,
"51-80-49-91","9367-001-99",806,2,,,,,,,,,,,,,,,,,,
"51-80-49-91","9367-001-99",807,2,,,,,,,,,,,,,,,,,,
"51-80-49-91","9367-001-99",809,2,,,,,,,,,,,,,,,,,,
"51-80-49-91","9367-001-99",810,2,,,,,,,,,,,,,,,,,,
"51-80-49-91","9367-001-99",901,1,3,1,,,,3,1,1600,,0,,0,,,,,,
"51-80-49-91","9367-001-99",902,2,,,,,,,,,,,,,,,,,,
"51-80-49-91","9367-001-99",903,2,,,,,,,,,,,,,,,,,,
"51-80-49-91","9367-001-99",1001,1,4,1050,,,,4,1050,5700,,0,,0,,,,,,
"51-80-49-91","9367-001-99",1002,2,,,,,,,,,,,,,,,,,,
"51-80-49-91","9367-001-99",1003,1,2,300,,,,2,300,300,,0,,0,,,,,,
"51-80-49-91","9367-001-99",1004,2,,,,,,,,,,,,,,,,,,
"51-80-49-91","9367-001-99",1081,1,1,2,,,,1,2,2800,,0,,0,,,,,,
"51-80-49-91","9367-001-99",1082,2,,,,,,,,,,,,,,,,,,
"51-80-49-91","9367-001-99",1101,1,2,50,,,,2,50,500,,0,,0,,,,,,
"51-80-49-91","9367-001-99",1102,2,,,,,,,,,,,,,,,,,,
"51-80-49-91","9367-001-99",1103,2,,,,,,,,,,,,,,,,,,
"51-80-49-91","9367-001-99",1104,1,4,1750,,,,4,1750,2500,,0,,0,,,,,,
"51-80-49-91","9367-001-99",1105,2,,,,,,,,,,,,,,,,,,
"51-80-49-91","9367-001-99",1106,2,,,,,,,,,,,,,,,,,,
"51-80-49-91","9367-001-99",1107,2,,,,,,,,,,,,,,,,,,
"51-80-49-91","9367-001-99",1108,2,,,,,,,,,,,,,,,,,,
"51-80-49-91","9367-001-99",4011,2,,,,,,,,,,,,,,,,,,
"51-80-49-91","9367-001-99",4012,1,1,1,,,,1,1,1500,,0,,0,,,,,,
"51-80-49-91","9367-001-99",4013,1,1,1,,,,1,1,1500,,0,,0,,,,,,
"51-80-49-91","9367-001-99",6011,1,2,250,,,,2,250,500,,0,,0,,,,,,
"51-80-49-91","9367-001-99",6012,1,2,3115,,,,2,3115,3500,,0,,0,,,,,,
"51-80-49-91","9367-001-99",6013,1,2,860,,,,2,860,500,,0,,0,,,,,,
"51-80-49-91","9367-001-99",6021,2,,,,,,,,,,,,,,,,,,
"51-80-49-91","9367-001-99",6022,2,,,,,,,,,,,,,,,,,,
"51-80-49-91","9367-001-99",6023,1,2,2676,,,,2,2676,1600,,0,,0,,,,,,
"51-80-49-91","9367-001-99",7021,1,2,650,,,,,0,,,0,2,650,,,,,,
"51-80-49-91","9367-001-99",7022,2,,,,,,,,,,,,,,,,,,
"51-80-49-91","9367-001-99",7023,2,,,,,,,,,,,,,,,,,,
"51-80-49-91","9367-001-99",7031,2,,,,,,,,,,,,,,,,,,
"51-80-49-91","9367-001-99",7032,2,,,,,,,,,,,,,,,,,,
"51-80-49-91","9367-001-99",7033,2,,,,,,,,,,,,,,,,,,
"51-80-49-91","9367-001-99",8041,2,,,,,,,,,,,,,,,,,,
"51-80-49-91","9367-001-99",8042,2,,,,,,,,,,,,,,,,,,
"51-80-49-91","9367-001-99",8081,1,2,315,,,,2,315,1500,,0,,0,,,,,,
"51-80-49-91","9367-001-99",8082,2,,,,,,,,,,,,,,,,,,
"51-80-49-91","9367-001-99",8083,2,,,,,,,,,,,,,,,,,,
"51-80-49-91","9367-001-99",8084,2,,,,,,,,,,,,,,,,,,
"51-80-49-91","9367-001-99",11011,2,,,,,,,,,,,,,,,,,,
"51-80-49-91","9367-001-99",11021,2,,,,,,,,,,,,,,,,,,
"48-38-38-80","9372-001-99",101,2,,,,,,,,,,,,,,,,,,
"48-38-38-80","9372-001-99",102,2,,,,,,,,,,,,,,,,,,
"48-38-38-80","9372-001-99",103,2,,,,,,,,,,,,,,,,,,
"48-38-38-80","9372-001-99",104,2,,,,,,,,,,,,,,,,,,
"48-38-38-80","9372-001-99",105,1,1,7.5,,,,1,7.5,7500,,0,,0,,,,,,
"48-38-38-80","9372-001-99",106,2,,,,,,,,,,,,,,,,,,
"48-38-38-80","9372-001-99",107,2,,,,,,,,,,,,,,,,,,
"48-38-38-80","9372-001-99",109,2,,,,,,,,,,,,,,,,,,
"48-38-38-80","9372-001-99",111,2,,,,,,,,,,,,,,,,,,
"48-38-38-80","9372-001-99",112,2,,,,,,,,,,,,,,,,,,
"48-38-38-80","9372-001-99",201,2,,,,,,,,,,,,,,,,,,
"48-38-38-80","9372-001-99",202,1,1,1,,,,1,1,600,,0,,0,,,,,,
"48-38-38-80","9372-001-99",203,2,,,,,,,,,,,,,,,,,,
"48-38-38-80","9372-001-99",204,2,,,,,,,,,,,,,,,,,,
"48-38-38-80","9372-001-99",205,2,,,,,,,,,,,,,,,,,,
"48-38-38-80","9372-001-99",206,2,,,,,,,,,,,,,,,,,,
"48-38-38-80","9372-001-99",207,2,,,,,,,,,,,,,,,,,,
"48-38-38-80","9372-001-99",301,2,,,,,,,,,,,,,,,,,,
"48-38-38-80","9372-001-99",302,1,2,15,,,,2,15,100,,0,,0,,,,,,
"48-38-38-80","9372-001-99",303,2,,,,,,,,,,,,,,,,,,
"48-38-38-80","9372-001-99",501,2,,,,,,,,,,,,,,,,,,
"48-38-38-80","9372-001-99",502,2,,,,,,,,,,,,,,,,,,
"48-38-38-80","9372-001-99",503,2,,,,,,,,,,,,,,,,,,
"48-38-38-80","9372-001-99",504,2,,,,,,,,,,,,,,,,,,
"48-38-38-80","9372-001-99",603,1,2,755,,,,,0,,2,755,,0,,,,,,
"48-38-38-80","9372-001-99",701,2,,,,,,,,,,,,,,,,,,
"48-38-38-80","9372-001-99",704,2,,,,,,,,,,,,,,,,,,
"48-38-38-80","9372-001-99",801,2,,,,,,,,,,,,,,,,,,
"48-38-38-80","9372-001-99",802,2,,,,,,,,,,,,,,,,,,
"48-38-38-80","9372-001-99",803,2,,,,,,,,,,,,,,,,,,
"48-38-38-80","9372-001-99",805,2,,,,,,,,,,,,,,,,,,
"48-38-38-80","9372-001-99",806,2,,,,,,,,,,,,,,,,,,
"48-38-38-80","9372-001-99",807,2,,,,,,,,,,,,,,,,,,
"48-38-38-80","9372-001-99",809,2,,,,,,,,,,,,,,,,,,
"48-38-38-80","9372-001-99",810,2,,,,,,,,,,,,,,,,,,
"48-38-38-80","9372-001-99",901,2,,,,,,,,,,,,,,,,,,
"48-38-38-80","9372-001-99",902,2,,,,,,,,,,,,,,,,,,
"48-38-38-80","9372-001-99",903,2,,,,,,,,,,,,,,,,,,
"48-38-38-80","9372-001-99",1001,1,4,500,,,,4,500,1600,,0,,0,,,,,,
"48-38-38-80","9372-001-99",1002,2,,,,,,,,,,,,,,,,,,
"48-38-38-80","9372-001-99",1003,1,2,200,,,,2,200,250,,0,,0,,,,,,
"48-38-38-80","9372-001-99",1004,2,,,,,,,,,,,,,,,,,,
"48-38-38-80","9372-001-99",1081,2,,,,,,,,,,,,,,,,,,
"48-38-38-80","9372-001-99",1082,2,,,,,,,,,,,,,,,,,,
"48-38-38-80","9372-001-99",1101,2,,,,,,,,,,,,,,,,,,
"48-38-38-80","9372-001-99",1102,2,,,,,,,,,,,,,,,,,,
"48-38-38-80","9372-001-99",1103,2,,,,,,,,,,,,,,,,,,
"48-38-38-80","9372-001-99",1104,2,,,,,,,,,,,,,,,,,,
"48-38-38-80","9372-001-99",1105,2,,,,,,,,,,,,,,,,,,
"48-38-38-80","9372-001-99",1106,2,,,,,,,,,,,,,,,,,,
"48-38-38-80","9372-001-99",1107,2,,,,,,,,,,,,,,,,,,
"48-38-38-80","9372-001-99",1108,2,,,,,,,,,,,,,,,,,,
"48-38-38-80","9372-001-99",4011,2,,,,,,,,,,,,,,,,,,
"48-38-38-80","9372-001-99",4012,2,,,,,,,,,,,,,,,,,,
"48-38-38-80","9372-001-99",4013,2,,,,,,,,,,,,,,,,,,
"48-38-38-80","9372-001-99",6011,1,2,210,,,,2,210,500,,0,,0,,,,,,
"48-38-38-80","9372-001-99",6012,1,2,690,,,,2,690,1500,,0,,0,,,,,,
"48-38-38-80","9372-001-99",6013,2,,,,,,,,,,,,,,,,,,
"48-38-38-80","9372-001-99",6021,1,2,485,,,,2,485,500,,0,,0,,,,,,
"48-38-38-80","9372-001-99",6022,1,2,390,,,,2,390,300,,0,,0,,,,,,
"48-38-38-80","9372-001-99",6023,2,,,,,,,,,,,,,,,,,,
"48-38-38-80","9372-001-99",7021,2,,,,,,,,,,,,,,,,,,
"48-38-38-80","9372-001-99",7022,2,,,,,,,,,,,,,,,,,,
"48-38-38-80","9372-001-99",7023,2,,,,,,,,,,,,,,,,,,
"48-38-38-80","9372-001-99",7031,2,,,,,,,,,,,,,,,,,,
"48-38-38-80","9372-001-99",7032,2,,,,,,,,,,,,,,,,,,
"48-38-38-80","9372-001-99",7033,2,,,,,,,,,,,,,,,,,,
"48-38-38-80","9372-001-99",8041,2,,,,,,,,,,,,,,,,,,
"48-38-38-80","9372-001-99",8042,2,,,,,,,,,,,,,,,,,,
"48-38-38-80","9372-001-99",8081,1,2,500,,,,2,500,2000,,0,,0,,,,,,
"48-38-38-80","9372-001-99",8082,2,,,,,,,,,,,,,,,,,,
"48-38-38-80","9372-001-99",8083,2,,,,,,,,,,,,,,,,,,
"48-38-38-80","9372-001-99",8084,2,,,,,,,,,,,,,,,,,,
"48-38-38-80","9372-001-99",11011,2,,,,,,,,,,,,,,,,,,
"48-38-38-80","9372-001-99",11021,2,,,,,,,,,,,,,,,,,,
"10-12-19-80","9373-001-99",101,2,,,,,,,,,,,,,,,,,,
"10-12-19-80","9373-001-99",102,2,,,,,,,,,,,,,,,,,,
"10-12-19-80","9373-001-99",103,2,,,,,,,,,,,,,,,,,,
"10-12-19-80","9373-001-99",104,2,,,,,,,,,,,,,,,,,,
"10-12-19-80","9373-001-99",105,1,1,24,,,,1,24,24000,,0,,0,,,,,,
"10-12-19-80","9373-001-99",106,2,,,,,,,,,,,,,,,,,,
"10-12-19-80","9373-001-99",107,2,,,,,,,,,,,,,,,,,,
"10-12-19-80","9373-001-99",109,2,,,,,,,,,,,,,,,,,,
"10-12-19-80","9373-001-99",111,2,,,,,,,,,,,,,,,,,,
"10-12-19-80","9373-001-99",112,2,,,,,,,,,,,,,,,,,,
"10-12-19-80","9373-001-99",201,2,,,,,,,,,,,,,,,,,,
"10-12-19-80","9373-001-99",202,1,1,3,,,,1,3,2700,,0,,0,,,,,,
"10-12-19-80","9373-001-99",203,2,,,,,,,,,,,,,,,,,,
"10-12-19-80","9373-001-99",204,2,,,,,,,,,,,,,,,,,,
"10-12-19-80","9373-001-99",205,2,,,,,,,,,,,,,,,,,,
"10-12-19-80","9373-001-99",206,2,,,,,,,,,,,,,,,,,,
"10-12-19-80","9373-001-99",207,2,,,,,,,,,,,,,,,,,,
"10-12-19-80","9373-001-99",301,1,2,250,,,,2,250,700,,0,,0,,,,,,
"10-12-19-80","9373-001-99",302,2,,,,,,,,,,,,,,,,,,
"10-12-19-80","9373-001-99",303,2,,,,,,,,,,,,,,,,,,
"10-12-19-80","9373-001-99",501,2,,,,,,,,,,,,,,,,,,
"10-12-19-80","9373-001-99",502,2,,,,,,,,,,,,,,,,,,
"10-12-19-80","9373-001-99",503,2,,,,,,,,,,,,,,,,,,
"10-12-19-80","9373-001-99",504,2,,,,,,,,,,,,,,,,,,
"10-12-19-80","9373-001-99",603,2,,,,,,,,,,,,,,,,,,
"10-12-19-80","9373-001-99",701,2,,,,,,,,,,,,,,,,,,
"10-12-19-80","9373-001-99",704,2,,,,,,,,,,,,,,,,,,
"10-12-19-80","9373-001-99",801,2,,,,,,,,,,,,,,,,,,
"10-12-19-80","9373-001-99",802,2,,,,,,,,,,,,,,,,,,
"10-12-19-80","9373-001-99",803,2,,,,,,,,,,,,,,,,,,
"10-12-19-80","9373-001-99",805,2,,,,,,,,,,,,,,,,,,
"10-12-19-80","9373-001-99",806,2,,,,,,,,,,,,,,,,,,
"10-12-19-80","9373-001-99",807,2,,,,,,,,,,,,,,,,,,
"10-12-19-80","9373-001-99",809,2,,,,,,,,,,,,,,,,,,
"10-12-19-80","9373-001-99",810,2,,,,,,,,,,,,,,,,,,
"10-12-19-80","9373-001-99",901,2,,,,,,,,,,,,,,,,,,
"10-12-19-80","9373-001-99",902,2,,,,,,,,,,,,,,,,,,
"10-12-19-80","9373-001-99",903,2,,,,,,,,,,,,,,,,,,
"10-12-19-80","9373-001-99",1001,1,4,350,,,,4,350,1800,,0,,0,,,,,,
"10-12-19-80","9373-001-99",1002,2,,,,,,,,,,,,,,,,,,
"10-12-19-80","9373-001-99",1003,1,2,80,,,,2,80,100,,0,,0,,,,,,
"10-12-19-80","9373-001-99",1004,2,,,,,,,,,,,,,,,,,,
"10-12-19-80","9373-001-99",1081,2,,,,,,,,,,,,,,,,,,
"10-12-19-80","9373-001-99",1082,2,,,,,,,,,,,,,,,,,,
"10-12-19-80","9373-001-99",1101,2,,,,,,,,,,,,,,,,,,
"10-12-19-80","9373-001-99",1102,2,,,,,,,,,,,,,,,,,,
"10-12-19-80","9373-001-99",1103,2,,,,,,,,,,,,,,,,,,
"10-12-19-80","9373-001-99",1104,2,,,,,,,,,,,,,,,,,,
"10-12-19-80","9373-001-99",1105,2,,,,,,,,,,,,,,,,,,
"10-12-19-80","9373-001-99",1106,2,,,,,,,,,,,,,,,,,,
"10-12-19-80","9373-001-99",1107,2,,,,,,,,,,,,,,,,,,
"10-12-19-80","9373-001-99",1108,2,,,,,,,,,,,,,,,,,,
"10-12-19-80","9373-001-99",4011,2,,,,,,,,,,,,,,,,,,
"10-12-19-80","9373-001-99",4012,2,,,,,,,,,,,,,,,,,,
"10-12-19-80","9373-001-99",4013,1,1,1,,,,1,1,2600,,0,,0,,,,,,
"10-12-19-80","9373-001-99",6011,1,6,1,1,2,130,2,130,500,,0,,0,1,,,,2,130
"10-12-19-80","9373-001-99",6012,1,6,7,2,2,1575,2,1575,1400,,0,,0,1,,,,2,1575
"10-12-19-80","9373-001-99",6013,2,,,,,,,,,,,,,,,,,,
"10-12-19-80","9373-001-99",6021,2,,,,,,,,,,,,,,,,,,
"10-12-19-80","9373-001-99",6022,2,,,,,,,,,,,,,,,,,,
"10-12-19-80","9373-001-99",6023,1,6,3,,2,537,,0,,,0,2,537,,,,,,
"10-12-19-80","9373-001-99",7021,2,,,,,,,,,,,,,,,,,,
"10-12-19-80","9373-001-99",7022,2,,,,,,,,,,,,,,,,,,
"10-12-19-80","9373-001-99",7023,2,,,,,,,,,,,,,,,,,,
"10-12-19-80","9373-001-99",7031,2,,,,,,,,,,,,,,,,,,
"10-12-19-80","9373-001-99",7032,2,,,,,,,,,,,,,,,,,,
"10-12-19-80","9373-001-99",7033,2,,,,,,,,,,,,,,,,,,
"10-12-19-80","9373-001-99",8041,2,,,,,,,,,,,,,,,,,,
"10-12-19-80","9373-001-99",8042,2,,,,,,,,,,,,,,,,,,
"10-12-19-80","9373-001-99",8081,1,11,5,,2,355,2,355,2500,,0,,0,1,,,,2,355
"10-12-19-80","9373-001-99",8082,2,,,,,,,,,,,,,,,,,,
"10-12-19-80","9373-001-99",8083,2,,,,,,,,,,,,,,,,,,
"10-12-19-80","9373-001-99",8084,2,,,,,,,,,,,,,,,,,,
"10-12-19-80","9373-001-99",11011,2,,,,,,,,,,,,,,,,,,
"10-12-19-80","9373-001-99",11021,2,,,,,,,,,,,,,,,,,,
"03-72-31-22","9374-001-99",101,2,,,,,,,,,,,,,,,,,,
"03-72-31-22","9374-001-99",102,1,1,1,,,,1,1,1200,,0,,0,,,,,,
"03-72-31-22","9374-001-99",103,2,,,,,,,,,,,,,,,,,,
"03-72-31-22","9374-001-99",104,2,,,,,,,,,,,,,,,,,,
"03-72-31-22","9374-001-99",105,1,1,3,,,,1,3,3000,,0,,0,,,,,,
"03-72-31-22","9374-001-99",106,2,,,,,,,,,,,,,,,,,,
"03-72-31-22","9374-001-99",107,2,,,,,,,,,,,,,,,,,,
"03-72-31-22","9374-001-99",109,2,,,,,,,,,,,,,,,,,,
"03-72-31-22","9374-001-99",111,2,,,,,,,,,,,,,,,,,,
"03-72-31-22","9374-001-99",112,2,,,,,,,,,,,,,,,,,,
"03-72-31-22","9374-001-99",201,2,,,,,,,,,,,,,,,,,,
"03-72-31-22","9374-001-99",202,2,,,,,,,,,,,,,,,,,,
"03-72-31-22","9374-001-99",203,2,,,,,,,,,,,,,,,,,,
"03-72-31-22","9374-001-99",204,2,,,,,,,,,,,,,,,,,,
"03-72-31-22","9374-001-99",205,2,,,,,,,,,,,,,,,,,,
"03-72-31-22","9374-001-99",206,2,,,,,,,,,,,,,,,,,,
"03-72-31-22","9374-001-99",207,2,,,,,,,,,,,,,,,,,,
"03-72-31-22","9374-001-99",301,2,,,,,,,,,,,,,,,,,,
"03-72-31-22","9374-001-99",302,2,,,,,,,,,,,,,,,,,,
"03-72-31-22","9374-001-99",303,2,,,,,,,,,,,,,,,,,,
"03-72-31-22","9374-001-99",501,2,,,,,,,,,,,,,,,,,,
"03-72-31-22","9374-001-99",502,2,,,,,,,,,,,,,,,,,,
"03-72-31-22","9374-001-99",503,2,,,,,,,,,,,,,,,,,,
"03-72-31-22","9374-001-99",504,2,,,,,,,,,,,,,,,,,,
"03-72-31-22","9374-001-99",603,2,,,,,,,,,,,,,,,,,,
"03-72-31-22","9374-001-99",701,2,,,,,,,,,,,,,,,,,,
"03-72-31-22","9374-001-99",704,2,,,,,,,,,,,,,,,,,,
"03-72-31-22","9374-001-99",801,2,,,,,,,,,,,,,,,,,,
"03-72-31-22","9374-001-99",802,1,2,500,,,,2,500,1500,,0,,0,,,,,,
"03-72-31-22","9374-001-99",803,2,,,,,,,,,,,,,,,,,,
"03-72-31-22","9374-001-99",805,2,,,,,,,,,,,,,,,,,,
"03-72-31-22","9374-001-99",806,2,,,,,,,,,,,,,,,,,,
"03-72-31-22","9374-001-99",807,2,,,,,,,,,,,,,,,,,,
"03-72-31-22","9374-001-99",809,2,,,,,,,,,,,,,,,,,,
"03-72-31-22","9374-001-99",810,2,,,,,,,,,,,,,,,,,,
"03-72-31-22","9374-001-99",901,2,,,,,,,,,,,,,,,,,,
"03-72-31-22","9374-001-99",902,2,,,,,,,,,,,,,,,,,,
"03-72-31-22","9374-001-99",903,2,,,,,,,,,,,,,,,,,,
"03-72-31-22","9374-001-99",1001,2,,,,,,,,,,,,,,,,,,
"03-72-31-22","9374-001-99",1002,2,,,,,,,,,,,,,,,,,,
"03-72-31-22","9374-001-99",1003,1,2,200,,,,2,200,200,,0,,0,,,,,,
"03-72-31-22","9374-001-99",1004,2,,,,,,,,,,,,,,,,,,
"03-72-31-22","9374-001-99",1081,2,,,,,,,,,,,,,,,,,,
"03-72-31-22","9374-001-99",1082,2,,,,,,,,,,,,,,,,,,
"03-72-31-22","9374-001-99",1101,2,,,,,,,,,,,,,,,,,,
"03-72-31-22","9374-001-99",1102,2,,,,,,,,,,,,,,,,,,
"03-72-31-22","9374-001-99",1103,2,,,,,,,,,,,,,,,,,,
"03-72-31-22","9374-001-99",1104,2,,,,,,,,,,,,,,,,,,
"03-72-31-22","9374-001-99",1105,2,,,,,,,,,,,,,,,,,,
"03-72-31-22","9374-001-99",1106,2,,,,,,,,,,,,,,,,,,
"03-72-31-22","9374-001-99",1107,2,,,,,,,,,,,,,,,,,,
"03-72-31-22","9374-001-99",1108,2,,,,,,,,,,,,,,,,,,
"03-72-31-22","9374-001-99",4011,2,,,,,,,,,,,,,,,,,,
"03-72-31-22","9374-001-99",4012,2,,,,,,,,,,,,,,,,,,
"03-72-31-22","9374-001-99",4013,2,,,,,,,,,,,,,,,,,,
"03-72-31-22","9374-001-99",6011,1,2,80,,,,2,80,100,,0,,0,,,,,,
"03-72-31-22","9374-001-99",6012,1,2,364,,,,2,364,400,,0,,0,,,,,,
"03-72-31-22","9374-001-99",6013,2,,,,,,,,,,,,,,,,,,
"03-72-31-22","9374-001-99",6021,2,,,,,,,,,,,,,,,,,,
"03-72-31-22","9374-001-99",6022,1,2,896,,,,2,896,400,,0,,0,,,,,,
"03-72-31-22","9374-001-99",6023,2,,,,,,,,,,,,,,,,,,
"03-72-31-22","9374-001-99",7021,1,2,112,,,,,0,,,0,2,112,,,,,,
"03-72-31-22","9374-001-99",7022,2,,,,,,,,,,,,,,,,,,
"03-72-31-22","9374-001-99",7023,2,,,,,,,,,,,,,,,,,,
"03-72-31-22","9374-001-99",7031,2,,,,,,,,,,,,,,,,,,
"03-72-31-22","9374-001-99",7032,2,,,,,,,,,,,,,,,,,,
"03-72-31-22","9374-001-99",7033,2,,,,,,,,,,,,,,,,,,
"03-72-31-22","9374-001-99",8041,2,,,,,,,,,,,,,,,,,,
"03-72-31-22","9374-001-99",8042,2,,,,,,,,,,,,,,,,,,
"03-72-31-22","9374-001-99",8081,1,2,116,,,,,0,,,0,2,116,,,,,,
"03-72-31-22","9374-001-99",8082,2,,,,,,,,,,,,,,,,,,
